id;idPeriodico;periodico;url;fecha;fechaPublicacion;autor;seccion;palabrasClaves;titular;subtitular;imagen;contenido;derecho;otrosDerechos;subDerechos;EP
141;267873;EN;http://www.el-nacional.com/noticias/mundo/piden-cidh-medidas-cautelares-para-resguardar-vida-guaido_267873;24/01/2019;2019-01-24T01:12:00-0400;Efe;Mundo;Mundo;Piden a CIDH medidas cautelares para resguardar vida de Guaidó;Los abogados afirmaron que se han producido incidentes de amenazas, actos de hostigamiento y persecuciones en contra de Juan Guadió;http://en-cdnmed.agilecontent.com//resources/jpg/4/2/1538163951824.jpg;"Tres abogados solicitaron este miércoles a la Comisión Interamericana de Derechos Humanos (CIDH) medidas cautelares de protección para Juan Guaidó, presidente interino de Venezuela, ante el temor de que pueda sufrir algún daño contra su persona. En la petición piden protección para Guaidó, su esposa y su hija debido a que, en el pasado, el opositor ya ha sido objeto de actos de persecución, hostigamiento, agresiones y privación arbitraria de su libertad personal por parte de funcionarios que respaldan a Nicolás Maduro. Los tres abogados que presentaron a título personal la petición ante la CIDH son Ignacio J. Álvarez, María Daniela Rivero y Juan Carlos Gutiérrez, representante del líder opositor Leopoldo López. \"Es conocido por esta honorable Comisión Interamericana de Derechos Humanos el tratamiento dado por el Gobierno de Nicolás Maduro a quienes hacen oposición a su mandato\", escribieron los abogados. En una parte del documento citan la muerte, el pasado octubre, del concejal opositor Fernando Albán. La Fiscalía de Venezuela asegura que Albán se \"suicidó\" al lanzarse desde un décimo piso de las instalaciones en las que estaba detenido, mientras que su familia sostiene que fue asesinado. Los abogados afirmaron que \"contra Juan Guaidó Márquez se han producido incidentes de amenazas, actos de hostigamiento y persecuciones\" y ponen como ejemplo la breve detención de la que fue objeto el 13 de enero por parte del Servicio Bolivariano de Inteligencia Nacional (Sebin). La primera de las agresiones que citan los abogados se remonta a 2016, cuando Diosdado Cabello usó su programa Con el mazo dando para acusar a Guaidó de formar parte de un plan de conspiración contra Maduro. Además, mientras participaba en una manifestación en el año 2017, un funcionario de la Guardia Nacional Bolivariana le disparó. Los abogados aseguran que la persecución se agravó ante la negativa de Guaidó de reconocer a Maduro como presidente de Venezuela después del 10 de enero. Prueba de ese agravamiento, según los abogados, es el mensaje del 11 de enero en Twitter de la jefa de los Servicios Penitenciarios, Iris Varela, quien dijo: \"Guaidó ya te acomodé la celda, con tu respectivo uniforme, espero que nombres rápidamente a tu gabinete para saber quiénes te van a acompañar ‘muchacho pajúo’\". La CIDH, órgano autónomo de la Organización de Estados Americanos, puede pedir a los 35 Estados que se encuentran bajo su competencia la adopción de medidas cautelares para proteger a sus solicitantes ante situaciones de \"gravedad y urgencia que presenten un riesgo de daño irreparable\", según figura en su reglamento.";5;18, 1.3;1.3.4;NO
142;268741;EN;http://www.el-nacional.com/noticias/sociedad/ciudadanos-toman-altamira-para-protestar-contra-maduro_268741;30/01/2019;2019-01-30T12:35:00-0400;El Nacional;Sociedad;NO_TIENE;Ciudadanos tomaron Altamira para protestar contra Maduro;La plaza Francia es uno de los puntos donde los ciudadanos con pancarta en mano mostraron su rechazo hacia Maduro;http://en-cdnmed.agilecontent.com//resources/jpg/8/5/1548866367758.jpg;Ciudadanos de Caracas acataron el llamado a salir a las calles en Altamira desde las 12:00 m hasta las 2:00 pm para protestar contra Nicolás Maduro. En la plaza Francia, las personas con banderas, gorras tricolores y pancartas manifiestan su rechazo hacia Maduro. En otros puntos de la ciudad como El Hatillo, La Candelaria, los ciudadanos tomaron pacíficamente el punto donde se encuentran. El presidente interino invitó a los venezolanos a tomar las calles del país, de manera pacífica para exigir a la Fuerza Armada el apego a la Constitución y exhortar a que se permita el ingreso de la ayuda humanitaria al país. \"En todos los rincones del país, le pedimos a todos los venezolanos que salgan a las calles donde estén, en sus casas, en sus trabajos, en las paradas de transporte, en una gran protesta nacional\", indicó.;12;;;SI
143;265298;EN;http://www.el-nacional.com/noticias/politica/las-frases-mas-impactantes-del-discurso-juan-guaido_265298;05/01/2019;2019-01-05T01:13:00-0400;El Nacional Web;Política;NO_TIENE;Las frases más impactantes del discurso de Juan Guaidó;Durante su primer discurso como presidente de la Asamblea Nacional habló de diversos temas de la vida política y social en Venezuela;http://en-cdnmed.agilecontent.com//resources/jpg/8/4/1546706561948.jpg;"El diputado Juan Guaidó se juramentó este sábado como presidente de la Asamblea Nacional para el período 2019-2020. Durante su primer discurso, que duró alrededor de una hora, se refirió a diversos temas de la vida política de Venezuela. A continuación las frases más contundentes de su discurso: 1. \"Estamos en dictadura, sin máscaras, sin disimulo. Enfrentamos un sistema miserable\". 2. \"Estamos en un sistema opresor y no solo eso, sino Miserable. Cómo llamar a un régimen que busca someter por el estómago; Eso configura un sistema Miserable\". 3. \"¿Es posible salir de esto? Muchos nos preguntan. ¿Ya no es demasiado tarde? Tenemos inscrito en nuestro ADN la libertad. Vamos sin duda en la búsqueda de la mejor Venezuela\". 4. \"Nicolás, el 10E este parlamento no te va a juramentar\". 5. \"Tenemos un reto inédito, sin precedentes para nosotros como parlamentarios y como sociedad: conducir el destino de la nación para recuperar el estado de derecho. ¡Claro que vamos a asumir esa responsabilidad!\" 6. \"Mientras haya un ciudadano, un diputado, que se niegue a rendirse, que se niegue a vivir de esta manera de miseria, vale la pena luchar\". 7. \"La Presidencia de la República no se encuentra vacante. Se encontrará a partir del 10 de enero usurpada, porque estamos en dictadura. Y recuperar la democracia no depende de una ley o de nombrar a alguien, depende de todos\". 8.\"En palabras de Rómulo Betancourt, cuando esta tierra necesitó libertadores los parió, no los importó\". 9. \"Usted no nació en esta tierra de gracia para hacer cola por una caja de comida\". 10. \"Hermanos venezolanos, si hoy nos detenemos no habrá valido la pena; pero si por el contrario seguimos... claro que vale la pena\".";CONTEXTO;12;;NO
144;269340;EN;http://www.el-nacional.com/noticias/politica/nicolas-maduro-rechazo-posibilidad-convocar-elecciones-generales_269340;03/02/2019;2019-02-34T06:05:00-0400;EFE;Política;NO_TIENE;Nicolás Maduro rechazó posibilidad de convocar elecciones generales;"Maduro aseguró que \"no acepta ultimatums de nadie\\";http://en-cdnmed.agilecontent.com//resources/jpg/9/3/1549231498339.jpg;"Nicolás Maduro rechazó este domingo la posibilidad de abandonar el poder o de convocar nuevas elecciones presidenciales, porque \"no acepto ultimatums de nadie\". En una entrevista con el canal español de televisión La Sexta, Maduro aseguró que el presidente estadounidense, \"Donald Trump ha impuesto a Occidente una política equivocada\" sobre Venezuela, y afirmó: \"No nos vamos a someter\". Trumo reconoció a Juan Guaidó como presidente interino de la República debido a que considera que las elecciones del pasado 20 de mayo carecen de credibilidad. \"En Venezuela hay un solo presidente en ejercicio, que tiene las facultades económicas, militares. Si saco un decreto, todos lo cumplen, la banca, el salario, si doy un mandato a la FAN, se activan\", dijo Maduro.";12;CONTEXTO;;NO
145;267971;EN;http://www.el-nacional.com/noticias/politica/maduro-decidi-cerrar-los-consulados-venezuela-estados-unidos_267971;24/01/2019;2019-01-24T04:12:00-0400;El Nacional;Política;NO_TIENE;Maduro: Decidí cerrar los consulados de Venezuela en Estados Unidos;Maduro destacó que los diplomáticos estadounidenses tienen hasta el domingo para salir del país ;http://en-cdnmed.agilecontent.com//resources/jpg/7/2/1548360250227.jpg;Nicolás Maduro informó este jueves que decidió cerrar los consulados de Venezuela en Estados Unidos. \"He decidido cerrar todos los consulados de Venezuela en Estados Unidos. Hasta el domingo tiene la delegación de Estados Unidos para retirarse del país\", dijo Maduro. Durante una intervención en el Tribunal Supremo de Justicia, Maduro realizó un llamado a los estadounidenses. \"Yo hago un llamado al pueblo de Estados Unidos a rechazar este golpe de Estado y apoyarnos en la lucha por la democracia de Venezuela\", comentó.;CONTEXTO;;;NO
146;30485;EU;http://www.eluniversal.com/caracas/30485/vecinos-de-baruta-protestan-por-falta-de-agua;14/01/2019;14/01/2019 10:57 am;Diario El Universal;caracas;NO_TIENE;Vecinos de Baruta protestan por falta de agua;La acción se produce a la altura de la autopista de Prados del Este;http://mmedia.eluniversal.com/17910/protesta-agua-15326.jpg;Este lunes, un grupo de vecinos del municipio Baruta protestan por fallas en el suministro de agua desde hace varios días. Las acciones se producen a la altura de la autopista Prados del Este, reportaron en redes sociales. Días atrás habitantes de esta localidad, manifestaron por la falta de los servicios públicos, como agua y gas.;2.8;;2.8.1;SI
147;267834;EN;http://www.el-nacional.com/noticias/sucesos/denuncian-que-polisucre-ultimo-hombre-una-casa-petare_267834;24/01/2019;2019-01-24T01:15:00-0400;SANDRA GUERRERO;Sucesos;Sucesos, Caracas;Denuncian que Polisucre ultimó a un hombre en una casa de Petare;Policías tumbaron la puerta para entrar y lo mataron de un tiro en el abdomen. Lo buscaban por muerte de funcionario del Cicpc;http://en-cdnmed.agilecontent.com//resources/jpg/6/4/1548293482546.jpg;"Jairo Alberto Seijas Conde, de 18 años de edad, fue ultimado por una comisión de funcionarios de la Policía Municipal de Sucre, estado Miranda, el lunes 21 a las 2:00 pm en la casa de su abuela ubicada en el sector Los Jardines de barrio Unión de Petare. La información la suministró Marta Conde, madre del fallecido, cuando llegó a la morgue para reclamar el cadáver de su hijo. Hasta ayer Seijas no había sido sometido a reconocimiento post mórtem. Explicó que a las 2:00 pm su hijo dormía y la comisión derribó la puerta de la vivienda para sacarlo a la calle, donde lo ultimaron de un tiro en el abdomen; luego lo trasladaron al hospital Domingo Luciani, en El Llanito. Agregó que a Seijas Conde lo buscaban por su presunta implicación en la muerte de un funcionario de la policía judicial ocurrida en mayo del año pasado. Policías de ese organismo frecuentaban la casa de la abuela. Conde admitió que cuando su hijo era adolescente estuvo cinco meses preso y en agosto del año pasado, luego de cumplir 18 años de edad, quedó en libertad. Debido a los problemas que confrontaba porque la policía siempre lo buscaba, Seijas Conde se fue a vivir a la casa de su abuela. Era el cuarto de cinco hermanos y no estaba trabajando. La madre manifestó que los policías que fueron a su domicilio se llevaron dos celulares, entre estos uno inteligente, y un televisor.";1.1;;1.1.1.7;NO
148;263152;EN;http://www.el-nacional.com/noticias/sociedad/trabajadores-cancilleria-denunciaron-que-fueron-amenazados-para-votar_263152;12/12/2018;2018-12-346T02:38:00-0400;EL NACIONAL WEB;Sociedad;Protestas, Sociedad;Trabajadores de la Cancillería denunciaron que fueron amenazados para votar;Los representantes sindicales aseguraron que no han recibido una explicación alguna sobre los despidos ;http://en-cdnmed.agilecontent.com//resources/jpg/0/5/1544640348050.jpg;Trabajadores de la Cancillería en Caracas protestaron este miércoles por despidos injustificados al personal por lo que exigieron el pago salarial que no reciben desde hace seis meses. José Patines, integrante del sindicato de la cancillería, aseguró que más de 100 trabajadores fueron despedidos sin razón alguna. Además denunció que fue despedida una mujer embarazada. \"Han sido despedidos por supuesto vencimiento de contrato, pero la verdad es que esas personas fueron las mismas que protestaron la semana pasada\", explicó el trabajador. \"Exigimos la renuncia de la directora de RRHH de la cancillería. Quieren a los trabajadores sumisos, aquí obligan al personal a que vayan a votar. El domingo llamaban amenazando a los trabajadores para que fueran a votar por el Gobierno sino serían despedidos\", sostuvo Patines.;2.3;;2.3.2;SI
149;262703;EN;http://www.el-nacional.com/noticias/sociedad/periodistas-denuncian-hostigamiento-censura-varios-centros-electorales_262703;09/12/2018;2018-12-343T01:12:00-0400;El Nacional Web;Sociedad;Falcón, Elecciones, Denuncia;Periodistas denuncian hostigamiento y censura en varios centros electorales;En diversas entidades del país se han registrado ataques o censuras a los medios de comunicación que cubren las elecciones de este domingo;http://en-cdnmed.agilecontent.com//resources/jpg/6/5/1544375085356.jpg;Periodistas de varios medios de comunicación denunciaron que los cuerpos de seguridad les niegan el acceso a los centros electorales, además de prohibirle tomar fotografías o videos. En los estados Falcón, Aragua y Zulia se han registrado ataques y restricciones por parte de las autoridades hacia los periodistas encargados de informar sobre el proceso en los comicios electorales, así lo divulgó la organización Espacio Público. En los colegios electorales de diferentes estados del país y Caracas se ha reportado escasez de participación por parte de los ciudadanos en la elecciones para elegir a los concejos municipales.;1.3;;1.3.4;SI
150;265218;EN;http://www.el-nacional.com/noticias/latinoamerica/grupo-lima-asistira-toma-posesion-nicolas-maduro_265218;04/01/2019;2019-01-04T04:41:00-0400;El Nacional Web;Latinoamérica;Nicolás Maduro, Política, Mundo;Grupo de Lima no asistirá a toma de posesión de Nicolás Maduro;El bloque regional instó al mandatario a transferir de manera provisional el Poder Ejecutivo a la Asamblea Nacional;http://en-cdnmed.agilecontent.com//resources/jpg/6/1/1546635771216.jpg;Cacilleres de los países integrantes del Grupo de Lima informaron este viernes que no asistirán a la toma de posesión de Nicolás Maduro pautada para el 10 de enero. \"El proceso electoral del 20 de mayo de 2018 carece de legitimidad por no haber contado con la participación de todos los actores políticos venezolanos, ni con la presencia de observadores internacionales independientes, ni con las garantías ni estándares necesarios. En consecuencia, no reconocemos la legitimidad del nuevo periodo presidencial del régimen de Nicolás Maduro que iniciará el 10 de enero de 2019″, indicó el canciller peruano, Néstor Popolizio. Los funcionarios instaron, además, a Nicolás Maduro a transferir de manera provisional el Poder Ejecutivo a la Asamblea Nacional hasta que sean realizadas unas nuevas elecciones presidenciales. \"Se insta a Nicolás Maduro a no asumir la presidencia, a que respete las atribuciones de la Asamblea Nacional y le transfiera, provisionalmente, el Poder Ejecutivo hasta que se realicen nuevas elecciones democráticas\", agregó el canciller peruano.;CONTEXTO;;;NO
